image_name,label,split
97361.png,0,train
37615.png,1,train
45103.png,0,train
40265.png,0,train
54062.png,0,train
21056.png,0,train
13607.png,0,train
58061.png,1,train
83916.png,0,train
84926.png,1,train
14598.png,0,train
35189.png,1,train
25341.png,0,train
75402.png,1,train
43852.png,0,train
10398.png,1,train
42591.png,0,train
46302.png,0,train
73620.png,0,train
34596.png,1,train
94578.png,0,train
81257.png,0,train
35890.png,0,train
40378.png,1,train
83701.png,0,train
21604.png,0,train
80714.png,0,train
63057.png,1,train
59714.png,1,train
08357.png,0,train
68329.png,0,train
35086.png,1,train
02461.png,0,train
25483.png,0,train
06378.png,1,train
34106.png,0,train
86974.png,0,train
83059.png,0,train
62705.png,1,train
35964.png,0,train
42073.png,1,train
85173.png,0,train
39785.png,1,train
32514.png,0,train
07685.png,1,train
89025.png,1,train
84790.png,0,train
85476.png,1,train
65804.png,1,train
76510.png,0,train
82756.png,1,train
93764.png,0,train
49615.png,1,train
60578.png,1,train
73581.png,1,train
58217.png,0,train
07318.png,0,train
48320.png,0,train
17469.png,0,train
83765.png,0,train
13856.png,0,train
80513.png,0,train
24083.png,1,train
10675.png,1,train
98047.png,0,train
06537.png,0,train
17086.png,0,train
70628.png,0,train
71263.png,1,train
95467.png,1,train
85243.png,0,train
30764.png,0,train
90864.png,0,train
34015.png,0,train
36710.png,0,train
61950.png,0,train
54290.png,1,train
83140.png,0,train
26153.png,1,train
76083.png,1,train
48512.png,0,train
71568.png,0,train
61702.png,0,train
18943.png,0,train
21950.png,1,train
10576.png,0,train
43857.png,0,train
28063.png,0,train
48639.png,0,train
50341.png,0,train
92085.png,0,train
74362.png,0,train
59178.png,0,train
94176.png,1,train
27915.png,0,train
24853.png,0,train
04273.png,0,train
67283.png,0,train
03728.png,0,train
17894.png,0,train
85496.png,0,train
12876.png,0,train
98367.png,1,train
25063.png,0,train
20978.png,0,train
37295.png,1,train
30296.png,1,train
65930.png,0,train
02456.png,0,train
39542.png,0,train
18450.png,0,train
90274.png,0,train
86431.png,0,train
05863.png,1,train
61723.png,1,train
50741.png,0,train
93127.png,0,train
91024.png,1,train
83207.png,0,train
03289.png,0,train
82647.png,0,train
02168.png,0,train
27810.png,1,train
07236.png,1,train
60759.png,0,train
32640.png,0,train
59701.png,0,train
26174.png,1,train
20891.png,0,train
51469.png,0,train
25731.png,0,train
48276.png,0,train
01975.png,1,train
17089.png,0,train
34152.png,1,train
70432.png,1,train
39058.png,1,train
69534.png,0,train
47368.png,0,train
15746.png,0,train
76351.png,0,train
28659.png,1,train
92645.png,1,train
48923.png,0,train
17208.png,1,train
05376.png,0,train
97531.png,1,train
67352.png,0,train
50689.png,1,train
60143.png,0,train
25498.png,1,train
47125.png,0,train
09263.png,0,train
49850.png,0,train
92831.png,0,train
32459.png,0,train
29357.png,1,train
59801.png,0,train
80613.png,0,train
43152.png,0,train
72915.png,0,train
64025.png,0,train
23059.png,0,train
14028.png,0,train
78190.png,0,train
79185.png,1,train
95874.png,0,train
73160.png,1,train
35084.png,0,train
42801.png,1,train
27059.png,1,train
23790.png,0,train
46053.png,1,train
75940.png,0,train
26579.png,0,train
56193.png,1,train
07458.png,1,train
75602.png,1,train
30982.png,0,train
67385.png,1,train
06791.png,0,train
52349.png,1,train
58916.png,0,train
04321.png,0,train
10358.png,1,train
71480.png,0,train
28491.png,0,train
41823.png,0,train
31742.png,0,train
09284.png,0,train
01924.png,1,train
63078.png,1,train
81249.png,0,train
17564.png,0,train
24109.png,0,train
02384.png,0,train
19758.png,0,train
32570.png,0,train
62057.png,0,train
57430.png,1,train
23076.png,1,train
65429.png,0,train
78314.png,1,train
71584.png,0,train
59840.png,1,train
58134.png,1,train
82761.png,1,train
89063.png,0,train
49658.png,0,train
59340.png,0,train
93512.png,1,train
20165.png,0,train
70465.png,1,train
67913.png,0,train
19670.png,0,train
14908.png,1,train
24576.png,1,train
67948.png,0,train
25760.png,0,train
85269.png,0,train
20643.png,0,train
62351.png,0,train
29354.png,0,train
95264.png,0,train
74268.png,1,train
68745.png,1,train
91530.png,0,train
72130.png,0,train
67394.png,0,train
92637.png,1,train
04637.png,0,train
54210.png,0,train
16702.png,0,train
51284.png,0,train
36892.png,1,train
96253.png,0,train
24865.png,0,train
14079.png,0,train
82740.png,0,train
19065.png,0,train
94158.png,0,train
28641.png,0,train
21674.png,1,train
86795.png,0,train
64329.png,1,train
32854.png,1,train
54831.png,0,train
93405.png,1,train
36049.png,0,train
09148.png,0,train
70231.png,0,train
60798.png,0,train
94230.png,0,train
49316.png,1,train
90728.png,1,train
35970.png,1,train
49675.png,0,train
89723.png,1,train
05874.png,0,train
50428.png,0,train
29630.png,0,train
04623.png,1,train
25497.png,1,train
69041.png,0,train
65289.png,0,train
31068.png,0,train
95718.png,0,train
37860.png,0,train
80196.png,0,train
76592.png,1,train
34521.png,0,train
73056.png,0,train
90468.png,1,train
39706.png,0,train
92854.png,0,train
27856.png,1,train
25179.png,1,train
39427.png,1,train
51089.png,1,train
39214.png,0,train
98215.png,0,train
15839.png,0,train
43087.png,0,train
36021.png,0,train
95417.png,0,train
80967.png,1,train
05369.png,0,train
75132.png,0,train
91284.png,0,train
94523.png,1,train
78231.png,0,train
15720.png,1,train
17523.png,0,train
32706.png,0,train
04379.png,0,train
94358.png,0,train
51037.png,0,train
10786.png,0,train
61754.png,0,train
10562.png,1,train
64708.png,1,train
27106.png,0,train
20317.png,1,train
36294.png,0,train
70346.png,0,train
61890.png,0,train
07354.png,0,train
06874.png,1,train
20154.png,1,train
87541.png,0,train
28735.png,1,train
21607.png,0,train
35062.png,0,train
45213.png,0,train
10793.png,0,train
75934.png,0,train
96573.png,0,train
27803.png,0,train
87523.png,0,train
54709.png,0,train
54092.png,0,train
63029.png,0,train
92430.png,1,train
01452.png,0,train
09368.png,0,train
58124.png,1,train
79162.png,0,train
90417.png,0,train
28731.png,1,train
38409.png,0,train
78405.png,1,train
24397.png,0,train
39185.png,0,train
98754.png,1,train
48270.png,0,train
93827.png,0,train
56108.png,1,train
98124.png,1,train
84736.png,1,train
70284.png,0,train
32615.png,0,train
80356.png,0,train
78532.png,1,train
48790.png,0,train
08537.png,1,train
19320.png,0,train
50491.png,1,train
74351.png,0,train
18946.png,0,train
70396.png,0,train
59487.png,1,train
40796.png,0,train
12068.png,1,train
16357.png,1,train
23968.png,0,train
25983.png,0,train
48731.png,0,train
32974.png,0,train
06987.png,0,train
87925.png,0,train
31782.png,0,train
72541.png,0,train
57982.png,0,train
97314.png,0,train
20513.png,0,train
61793.png,1,train
95263.png,1,train
30841.png,0,train
27069.png,1,train
80174.png,0,train
96183.png,1,train
14652.png,0,train
08649.png,0,train
53904.png,1,train
97824.png,0,train
46509.png,1,train
69582.png,1,train
92654.png,0,train
64839.png,1,train
06425.png,0,train
07825.png,0,train
31690.png,0,train
50371.png,0,train
96510.png,1,train
51496.png,1,train
08219.png,1,train
59627.png,0,train
73082.png,1,train
27934.png,0,train
30854.png,0,train
62457.png,1,train
92750.png,1,train
49608.png,1,train
07851.png,0,train
31849.png,0,train
06739.png,0,train
02165.png,0,train
64821.png,0,train
62374.png,0,train
82730.png,0,train
60314.png,0,train
05327.png,0,train
56248.png,1,train
53219.png,0,train
42183.png,0,train
26950.png,1,train
24986.png,0,train
89326.png,0,train
52964.png,0,train
17352.png,1,train
82693.png,1,train
59143.png,0,train
73680.png,0,train
38145.png,1,train
82156.png,0,train
98542.png,0,train
86017.png,0,train
29041.png,0,train
34057.png,0,train
96407.png,0,train
15983.png,1,train
50734.png,0,train
83246.png,1,train
29150.png,0,train
56821.png,0,train
46205.png,0,train
34250.png,1,train
34162.png,0,train
98125.png,1,train
94586.png,1,train
25178.png,1,train
85690.png,1,train
09713.png,0,train
21547.png,1,train
25376.png,0,train
58210.png,0,train
48567.png,1,train
20857.png,0,train
13675.png,1,train
54896.png,0,train
96872.png,0,train
92705.png,0,train
81027.png,1,train
17236.png,0,train
81792.png,0,train
51369.png,0,train
95186.png,0,train
27534.png,1,train
98406.png,1,train
86372.png,0,train
63798.png,0,train
70528.png,0,train
97520.png,0,train
50938.png,0,train
04126.png,1,train
89306.png,0,train
67194.png,1,train
12748.png,1,train
81724.png,0,train
43279.png,1,train
82150.png,1,train
29756.png,0,train
81026.png,0,train
29671.png,1,train
69052.png,0,train
79832.png,1,train
98531.png,1,train
65794.png,0,train
02974.png,1,train
70356.png,1,train
39012.png,1,train
83704.png,0,train
16407.png,0,train
31058.png,1,train
91027.png,1,train
45318.png,0,train
28397.png,0,train
90483.png,1,train
49327.png,1,train
46318.png,0,train
34582.png,0,train
53280.png,0,train
76341.png,0,train
28437.png,0,train
32481.png,1,train
37508.png,0,train
76415.png,0,train
82714.png,1,train
40158.png,0,train
84021.png,0,train
65703.png,0,train
75198.png,0,train
01472.png,0,train
97321.png,1,train
25984.png,1,train
10236.png,0,train
10962.png,0,train
40269.png,0,train
27360.png,0,train
90263.png,0,train
48203.png,0,train
24051.png,0,train
98724.png,1,train
50398.png,0,train
84176.png,0,train
25168.png,0,train
35894.png,1,train
47612.png,0,train
29430.png,0,train
61270.png,1,train
36254.png,0,train
26571.png,0,train
68739.png,1,train
74053.png,1,train
01854.png,1,train
20693.png,1,train
26407.png,1,train
14327.png,0,train
63185.png,1,train
90257.png,0,train
87903.png,0,train
32150.png,1,train
37609.png,0,train
87043.png,0,train
78960.png,1,train
08176.png,0,train
23065.png,0,train
84091.png,0,train
23106.png,0,train
04975.png,0,train
38509.png,0,train
82165.png,0,train
36075.png,1,train
72609.png,0,train
46853.png,0,train
34258.png,1,train
24810.png,1,train
28039.png,0,train
62147.png,0,train
50289.png,0,train
76342.png,0,train
01423.png,0,train
13620.png,1,train
69427.png,0,train
06534.png,0,train
31694.png,0,train
73248.png,0,train
48921.png,0,train
51283.png,0,train
17305.png,0,train
52698.png,0,train
43817.png,1,train
95726.png,0,train
89056.png,1,train
25847.png,1,train
53849.png,0,train
90128.png,0,train
15209.png,1,train
76914.png,1,train
65041.png,0,train
08137.png,0,train
87230.png,1,train
60257.png,1,train
84609.png,0,train
02814.png,1,train
28019.png,1,train
72984.png,1,train
89142.png,1,train
59128.png,1,train
94517.png,0,train
79140.png,0,train
14573.png,1,train
92534.png,0,train
96023.png,0,train
19653.png,1,train
72386.png,1,train
98530.png,1,train
38461.png,1,train
51694.png,1,train
85096.png,1,train
78014.png,0,train
78634.png,1,train
34598.png,1,train
05273.png,1,train
08571.png,0,train
17928.png,0,train
47320.png,0,train
87934.png,1,train
89076.png,1,train
40516.png,0,train
04629.png,0,train
57912.png,0,train
06127.png,0,train
64901.png,1,train
02657.png,1,train
75984.png,1,train
90612.png,0,train
17268.png,0,train
02471.png,0,train
61749.png,1,train
68950.png,0,train
18234.png,1,train
75920.png,0,train
45978.png,0,train
05476.png,0,train
01736.png,0,train
20159.png,0,train
24781.png,0,train
40167.png,0,train
56723.png,0,train
75846.png,1,train
09641.png,0,train
64198.png,0,train
59238.png,1,train
91286.png,0,train
38741.png,1,train
01467.png,0,train
25716.png,1,train
17358.png,1,train
36185.png,1,train
42376.png,0,train
71834.png,0,train
15920.png,1,train
16035.png,1,train
80193.png,0,train
70385.png,0,train
42187.png,0,train
74502.png,0,train
54691.png,0,train
87146.png,0,train
91584.png,0,train
86039.png,0,train
74608.png,1,train
47098.png,0,train
08317.png,0,train
29380.png,1,train
75498.png,1,train
34091.png,1,train
73619.png,1,train
35408.png,1,train
70649.png,1,train
81972.png,0,train
96083.png,0,train
29684.png,0,train
04732.png,0,train
19582.png,1,train
31284.png,0,train
24851.png,0,train
05947.png,0,train
51693.png,0,train
37491.png,0,train
60982.png,0,train
43570.png,0,train
63418.png,0,train
96081.png,1,train
35801.png,1,train
31604.png,1,train
56104.png,0,train
98346.png,0,train
70519.png,0,train
74150.png,1,train
52476.png,0,train
63920.png,0,train
06952.png,0,train
64925.png,0,train
72561.png,1,train
96037.png,0,train
70623.png,1,train
02561.png,1,train
41280.png,0,train
25381.png,0,train
19825.png,0,train
91082.png,1,train
43859.png,0,train
63859.png,0,train
26984.png,1,train
03942.png,0,train
90836.png,0,train
94256.png,0,train
26189.png,0,train
20685.png,1,train
26418.png,0,train
95780.png,0,train
42618.png,0,train
71925.png,0,train
27016.png,1,train
91072.png,0,train
21047.png,1,train
15072.png,0,train
97510.png,1,train
13748.png,0,train
74352.png,0,train
97815.png,0,train
26374.png,0,train
13970.png,0,train
89567.png,0,train
13875.png,1,train
01348.png,0,train
52681.png,1,train
63718.png,0,train
70564.png,0,train
63289.png,0,train
41368.png,1,train
78096.png,0,train
24738.png,0,train
79305.png,0,train
62357.png,0,train
71482.png,0,train
02536.png,0,train
82190.png,0,train
41875.png,1,train
71905.png,1,train
06293.png,1,train
87425.png,0,train
25768.png,0,train
80927.png,0,train
43971.png,1,train
24357.png,0,train
42970.png,0,train
97142.png,0,train
05793.png,0,train
51608.png,0,train
21385.png,1,train
68937.png,0,train
56973.png,0,train
79865.png,0,train
81374.png,1,train
92413.png,1,train
73250.png,0,train
28096.png,0,train
53642.png,0,train
47528.png,1,train
62019.png,0,train
75291.png,0,train
41782.png,0,train
10752.png,0,train
73162.png,1,train
01698.png,1,train
95326.png,1,train
84719.png,0,train
50934.png,1,train
43560.png,0,train
43162.png,1,train
37426.png,1,train
36470.png,0,train
17235.png,0,train
05824.png,0,train
85976.png,1,train
62483.png,1,train
45612.png,1,train
31605.png,0,train
68407.png,1,train
70634.png,0,train
42736.png,0,train
81759.png,1,train
76519.png,1,train
53908.png,0,train
39127.png,1,train
82163.png,1,train
65129.png,0,train
98514.png,0,train
08742.png,0,train
13528.png,1,train
59186.png,0,train
69780.png,0,train
01498.png,0,train
56472.png,0,train
75204.png,0,train
69054.png,0,train
58703.png,0,train
48513.png,0,train
17453.png,1,train
68751.png,0,train
53471.png,0,train
06715.png,0,train
30582.png,0,train
72689.png,0,train
86059.png,0,train
81942.png,1,train
15490.png,1,train
05726.png,0,train
57063.png,0,train
23154.png,0,train
19567.png,1,train
54978.png,1,train
84965.png,1,train
01746.png,0,train
31465.png,0,train
27514.png,1,train
48971.png,1,train
10539.png,0,train
90614.png,1,train
16372.png,0,train
98642.png,0,train
31527.png,0,train
04153.png,0,train
67859.png,0,train
35912.png,1,train
26378.png,0,train
17420.png,0,train
85394.png,1,train
30487.png,1,train
46095.png,0,train
65102.png,1,train
20615.png,0,train
52801.png,1,train
57203.png,0,train
03495.png,0,train
10972.png,0,train
07238.png,0,train
07261.png,1,train
97831.png,1,train
58247.png,1,train
98426.png,0,train
81576.png,1,train
17438.png,0,train
76402.png,0,train
74230.png,0,train
35924.png,0,train
61205.png,1,train
26137.png,0,train
39524.png,0,train
63129.png,1,train
90638.png,0,train
10583.png,0,train
96713.png,0,train
59123.png,0,train
52816.png,0,train
17548.png,0,train
80627.png,0,train
13570.png,0,train
81097.png,0,train
75260.png,0,train
54726.png,0,train
41983.png,0,train
97210.png,0,train
09273.png,0,train
37815.png,0,train
25314.png,1,train
56739.png,0,train
96745.png,0,train
63594.png,0,train
63451.png,0,train
93085.png,0,train
08957.png,0,train
85261.png,0,train
52168.png,0,train
93042.png,1,train
58740.png,0,train
96784.png,0,train
19406.png,1,train
64820.png,1,train
72064.png,0,train
34609.png,0,train
01743.png,0,train
85379.png,1,train
98016.png,1,train
09514.png,0,train
70948.png,1,train
73806.png,1,train
39067.png,1,train
86217.png,1,train
06147.png,0,train
37921.png,1,train
95810.png,1,train
70864.png,1,train
70912.png,0,train
28439.png,1,train
27835.png,0,train
47836.png,0,train
74963.png,0,train
50346.png,0,train
25849.png,0,train
23901.png,0,train
65201.png,0,train
94873.png,0,train
68154.png,1,train
83624.png,1,train
18379.png,0,train
91075.png,1,train
38912.png,1,train
65407.png,0,train
86207.png,0,train
83615.png,0,train
28403.png,0,train
53948.png,1,train
49173.png,0,train
64913.png,1,train
08134.png,0,train
10976.png,0,train
73508.png,0,train
42658.png,0,train
10254.png,0,train
37049.png,0,train
46021.png,1,train
89342.png,0,train
92086.png,0,train
42856.png,1,train
39861.png,0,train
68917.png,1,train
91240.png,0,train
24859.png,0,train
08423.png,0,train
20593.png,0,train
61590.png,0,train
68249.png,0,train
47289.png,0,train
63890.png,0,train
76219.png,0,train
02316.png,1,train
25807.png,0,train
95843.png,0,train
95163.png,0,train
76421.png,0,train
92064.png,1,train
69523.png,0,train
60839.png,1,train
52019.png,0,train
60985.png,1,train
98567.png,0,train
32480.png,0,train
84516.png,1,train
21083.png,0,train
08652.png,1,train
54731.png,1,train
36980.png,0,train
52439.png,1,train
17645.png,0,train
73910.png,1,train
02958.png,1,train
29308.png,1,train
10372.png,0,train
86023.png,1,train
52983.png,1,train
59871.png,1,train
62590.png,1,train
30761.png,0,train
91768.png,0,train
08591.png,0,train
86024.png,1,train
51894.png,1,train
26890.png,1,train
15809.png,0,train
83170.png,0,train
46527.png,0,train
54270.png,1,train
94870.png,0,train
74315.png,1,train
24570.png,0,train
36845.png,1,train
30684.png,0,train
91436.png,0,train
24698.png,0,train
47901.png,0,train
31847.png,1,train
37948.png,1,train
05479.png,0,train
56807.png,0,train
19072.png,0,train
54697.png,0,train
78459.png,1,train
83651.png,0,train
02975.png,0,train
59047.png,0,train
29786.png,1,train
59761.png,1,train
26507.png,0,train
35472.png,0,train
02857.png,1,train
05398.png,1,train
89156.png,1,train
35217.png,1,train
14097.png,0,train
30248.png,0,train
52407.png,1,train
12580.png,1,train
03659.png,0,train
95712.png,1,train
04729.png,0,train
56210.png,0,train
79285.png,0,train
65203.png,0,train
06514.png,0,train
45832.png,0,train
17253.png,1,train
84532.png,0,train
86172.png,1,train
56719.png,1,train
20598.png,0,train
91840.png,1,train
26784.png,1,train
86041.png,0,train
79463.png,1,train
29130.png,0,train
07159.png,0,train
26534.png,1,train
65183.png,0,train
28369.png,0,train
01943.png,1,train
94130.png,1,train
08924.png,0,train
52613.png,1,train
70613.png,0,train
35869.png,0,train
41607.png,1,train
35480.png,1,train
72514.png,0,train
06125.png,0,train
80265.png,0,train
89035.png,1,train
63472.png,0,train
29304.png,1,train
75931.png,1,train
92614.png,1,train
19085.png,0,train
64590.png,1,train
90681.png,0,train
37042.png,0,train
67849.png,0,train
02816.png,1,train
97013.png,1,train
04689.png,0,train
62573.png,1,train
03189.png,0,train
75496.png,1,train
62340.png,1,train
27014.png,0,train
57319.png,1,train
14059.png,1,train
10936.png,1,train
04295.png,0,train
21063.png,0,train
32147.png,1,train
97508.png,0,train
90817.png,1,train
89014.png,0,train
38259.png,0,train
58130.png,0,train
85192.png,0,train
35068.png,1,train
17530.png,0,train
60371.png,1,train
64935.png,0,train
69720.png,0,train
49831.png,0,train
12096.png,0,train
68309.png,1,train
48376.png,0,train
06842.png,0,train
36452.png,0,train
32781.png,0,train
32980.png,1,train
42175.png,0,train
35096.png,0,train
26371.png,0,train
97315.png,1,train
45382.png,1,train
54318.png,0,train
27981.png,0,train
60483.png,0,train
72345.png,1,train
78452.png,0,train
14297.png,0,train
72094.png,1,train
41873.png,1,train
86453.png,1,train
90564.png,1,train
45128.png,0,train
05986.png,0,train
98350.png,0,train
78219.png,0,train
30241.png,0,train
95130.png,0,train
75023.png,1,train
05614.png,1,train
46580.png,1,train
32956.png,0,train
16240.png,1,train
10384.png,0,train
24579.png,0,train
84673.png,1,train
61094.png,0,train
68324.png,1,train
36095.png,0,train
57469.png,0,train
01269.png,1,train
92817.png,1,train
03849.png,0,train
39120.png,0,train
57618.png,0,train
97436.png,1,train
25071.png,0,train
31902.png,0,train
03789.png,0,train
68294.png,0,train
72380.png,0,train
28470.png,0,train
02381.png,1,train
36210.png,0,train
82503.png,0,train
05463.png,0,train
09124.png,0,train
89613.png,0,train
86509.png,0,train
53064.png,0,train
21534.png,0,train
38962.png,0,train
78493.png,0,train
97230.png,1,train
19240.png,1,train
87016.png,0,train
09852.png,1,train
72903.png,0,train
59264.png,0,train
09468.png,1,train
60538.png,1,train
27518.png,0,train
98654.png,0,train
69057.png,1,train
50129.png,0,train
41209.png,0,train
87296.png,1,train
02538.png,0,train
04372.png,0,train
79302.png,0,train
37451.png,1,train
13470.png,0,train
71428.png,1,train
87324.png,0,train
92845.png,0,train
57302.png,1,train
79461.png,0,train
05617.png,0,train
54190.png,0,train
83560.png,0,train
01956.png,0,train
61458.png,1,train
03756.png,1,train
09765.png,0,train
64359.png,1,train
73549.png,0,train
87426.png,1,train
20395.png,0,train
21347.png,0,train
28516.png,0,train
23570.png,0,train
30819.png,0,train
01465.png,0,train
81054.png,0,train
60478.png,1,train
28157.png,0,train
30258.png,0,train
92170.png,0,train
64978.png,0,train
23859.png,1,train
84916.png,0,train
14726.png,1,train
62541.png,0,train
97685.png,0,train
46872.png,1,train
23576.png,0,train
53249.png,0,train
40312.png,0,train
10465.png,1,train
13067.png,1,train
46830.png,0,train
47625.png,0,train
57968.png,1,train
95720.png,1,train
35896.png,0,train
71502.png,0,train
18394.png,1,train
39870.png,1,train
17359.png,1,train
79062.png,1,train
16509.png,1,train
28614.png,1,train
62571.png,1,train
25174.png,0,train
08732.png,0,train
23178.png,0,train
86201.png,0,train
89153.png,0,train
70254.png,0,train
93702.png,0,train
78215.png,0,train
75601.png,0,train
52640.png,1,train
62859.png,0,train
42613.png,0,train
06823.png,1,train
17835.png,1,train
75462.png,0,train
73609.png,1,train
76894.png,0,train
73520.png,1,train
34618.png,1,train
31925.png,0,train
47982.png,0,train
31720.png,1,train
42690.png,1,train
40761.png,0,train
64705.png,0,train
50427.png,0,train
24967.png,1,train
30291.png,1,train
61537.png,0,train
38702.png,0,train
21748.png,0,train
01395.png,1,train
13924.png,0,train
81096.png,0,train
38170.png,0,train
82736.png,1,train
21387.png,0,train
57013.png,1,train
03896.png,1,train
50293.png,1,train
98723.png,1,train
93146.png,0,train
47830.png,0,train
65814.png,0,train
57162.png,1,train
92610.png,1,train
34592.png,0,train
83056.png,1,train
10278.png,0,train
07456.png,1,train
71042.png,1,train
47938.png,0,train
49061.png,0,train
90531.png,1,train
25791.png,0,train
98752.png,0,train
85346.png,0,train
59682.png,0,train
37629.png,1,train
34825.png,0,train
57481.png,0,train
19358.png,0,train
61732.png,0,train
68540.png,0,train
24791.png,0,train
97610.png,0,train
43780.png,0,train
47859.png,1,train
36875.png,1,train
24567.png,1,train
06914.png,1,train
61820.png,0,train
72605.png,1,train
74825.png,0,train
14306.png,0,train
24861.png,1,train
43609.png,0,train
69751.png,1,train
95071.png,0,train
94532.png,1,train
07412.png,1,train
53679.png,1,train
94281.png,0,train
07935.png,0,train
41358.png,0,train
31645.png,0,train
60487.png,1,train
28461.png,0,train
48307.png,0,train
25837.png,0,train
05276.png,0,train
28517.png,0,train
68193.png,0,train
41270.png,1,train
74862.png,1,train
12763.png,0,train
72810.png,0,train
02374.png,0,train
14906.png,0,train
51376.png,0,train
51730.png,0,train
89275.png,1,train
92308.png,0,train
16948.png,1,train
71089.png,1,train
82635.png,0,train
05164.png,0,train
75239.png,1,train
54891.png,1,train
79348.png,0,train
54683.png,0,train
92368.png,0,train
39102.png,0,train
23485.png,1,train
56310.png,0,train
42983.png,0,train
15208.png,1,train
56091.png,1,train
56213.png,0,train
12036.png,1,train
10395.png,0,train
86954.png,0,train
53270.png,1,train
71325.png,0,train
31270.png,0,train
96821.png,0,train
63124.png,0,train
19452.png,1,train
79146.png,0,train
94352.png,1,train
74509.png,0,train
65871.png,0,train
42836.png,1,train
86413.png,0,train
02543.png,0,train
35167.png,1,train
19678.png,1,train
34695.png,0,train
71452.png,0,train
07419.png,1,train
49701.png,1,train
21904.png,0,train
23698.png,0,train
13695.png,1,train
05832.png,0,train
15609.png,1,train
41578.png,0,train
14379.png,0,train
53812.png,1,train
82406.png,0,train
16439.png,1,train
07438.png,0,train
87436.png,1,train
14789.png,1,train
10489.png,1,train
92364.png,1,train
30785.png,0,train
03841.png,1,train
02613.png,0,train
09385.png,1,train
80941.png,0,train
68934.png,0,train
51094.png,0,train
81320.png,0,train
82963.png,1,train
83547.png,1,train
09432.png,1,train
91856.png,1,train
40621.png,0,train
84192.png,1,train
15728.png,1,train
34952.png,0,train
95184.png,0,train
03675.png,0,train
07561.png,1,train
02435.png,0,train
09238.png,0,train
53917.png,0,train
28763.png,0,train
82531.png,0,train
43701.png,1,train
03715.png,0,train
71938.png,0,train
91827.png,0,train
26803.png,0,train
14620.png,0,train
97058.png,1,train
42086.png,0,train
96405.png,0,train
72046.png,0,train
06479.png,1,train
36459.png,0,train
13657.png,0,train
24765.png,0,train
18532.png,1,train
72418.png,0,train
51789.png,0,train
53486.png,1,train
13098.png,1,train
25986.png,0,train
21859.png,0,train
37059.png,0,train
28154.png,1,train
24891.png,0,train
59026.png,1,train
35678.png,0,train
54068.png,0,train
91308.png,0,train
26980.png,0,train
69710.png,0,train
56819.png,1,train
01243.png,0,train
76104.png,1,train
89154.png,0,train
23761.png,0,train
09718.png,0,train
92078.png,0,train
29850.png,0,train
45601.png,1,train
71082.png,0,train
75649.png,0,train
97524.png,0,train
75943.png,0,train
26490.png,0,train
26715.png,0,train
61395.png,0,train
80276.png,0,train
02891.png,1,train
95214.png,0,train
64752.png,1,train
72940.png,1,train
47196.png,0,train
72461.png,0,train
92617.png,0,train
14856.png,0,train
52469.png,1,train
50467.png,0,train
87693.png,1,train
96507.png,1,train
65782.png,0,train
67024.png,1,train
73965.png,0,train
54138.png,0,train
43206.png,1,train
03794.png,1,train
98075.png,1,train
39526.png,0,train
82596.png,0,train
85094.png,0,train
92457.png,0,train
92167.png,0,train
57426.png,1,train
71635.png,0,train
25384.png,0,train
47286.png,0,train
52819.png,1,train
04765.png,1,train
49038.png,1,train
91042.png,1,train
69472.png,1,train
37465.png,0,train
49870.png,0,train
57386.png,0,train
34298.png,0,train
89617.png,0,train
07319.png,0,train
92160.png,1,train
31508.png,1,train
51802.png,1,train
41720.png,1,train
26735.png,1,train
31975.png,0,train
65824.png,1,train
27058.png,1,train
57189.png,0,train
46721.png,1,train
46138.png,1,train
93471.png,0,train
75682.png,1,train
46715.png,0,train
61093.png,0,train
19380.png,1,train
65819.png,0,train
24751.png,0,train
45831.png,0,train
06845.png,1,train
41379.png,0,train
51629.png,1,train
46358.png,1,train
72910.png,0,train
39287.png,0,train
04928.png,1,train
76953.png,0,train
71462.png,0,train
53407.png,0,train
60142.png,0,train
94132.png,0,train
36207.png,0,train
48926.png,0,train
58304.png,0,train
53628.png,0,train
97643.png,0,train
23094.png,0,train
43905.png,1,train
27965.png,1,train
58071.png,0,train
51870.png,0,train
93854.png,1,train
46970.png,1,train
94783.png,0,train
26140.png,0,train
04971.png,0,train
47698.png,0,train
02654.png,0,train
24519.png,0,train
49105.png,0,train
34780.png,0,train
31549.png,1,train
34059.png,0,train
97562.png,1,train
76283.png,0,train
39107.png,0,train
85026.png,1,train
90463.png,0,train
76148.png,1,train
40315.png,0,train
89612.png,0,train
23875.png,0,train
23408.png,0,train
05498.png,0,train
34982.png,0,train
50674.png,0,train
81047.png,0,train
59864.png,0,train
05387.png,0,train
79834.png,0,train
23907.png,1,train
62315.png,0,train
08243.png,0,train
60238.png,1,train
97625.png,0,train
10269.png,0,train
19702.png,0,train
87094.png,0,train
25913.png,0,train
42168.png,1,train
75146.png,0,train
62471.png,1,train
43025.png,1,train
63845.png,0,train
40721.png,1,train
25718.png,0,train
59327.png,0,train
50861.png,0,train
89043.png,0,train
59617.png,0,train
18364.png,0,train
89152.png,0,train
95401.png,0,train
94580.png,0,train
19258.png,1,train
47123.png,1,train
25784.png,1,train
25816.png,0,train
32164.png,1,train
46501.png,1,train
58497.png,0,train
78642.png,0,train
42163.png,1,train
98624.png,0,train
14879.png,1,train
59468.png,0,train
05926.png,1,train
87521.png,0,train
89436.png,0,train
42093.png,1,train
